Gene ID	ERR1406029	ERR1406030	ERR1406031	ERR1406032	ERR2025910	ERR2025911	ERR2025912
ENSG00000019995	5.51	5.99	6.18	6.26	10.01	6.01	11.28
ENSG00000020129	5.11	3.02	4.67	4.18	4.54	3.52	5.85
ENSG00000020181	0.83	0.49	1.58	0.67	0.15	0.04	0.11
ENSG00000020219	0	0.01	0	0	0	0	0
ENSG00000020256	3.74	3.56	3.42	2.98	6	4.25	6.81
ENSG00000020426	7.68	14.15	38.35	31.51	8.41	15.27	9.37
ENSG00000020577	1.12	0.87	1.26	3.17	3.29	0.67	2.83
ENSG00000020633	2.03	2.06	1.42	0.98	0.5	0.35	0.66
ENSG00000020922	3.94	3.76	7.96	6.1	0.97	3.35	1.42
ENSG00000021300	0.24	0.3	0.67	0.39	0	0	0.03
ENSG00000021355	36.72	55.58	18.23	14.36	51.28	33.91	39.7
ENSG00000021461	0.01	0.01	0	0.01	0	0	0
ENSG00000021488	0.06	0.22	0.01	0.01	0.05	0.03	0.03
ENSG00000021574	12.33	10.93	5.17	4.19	5.66	6.61	5.74
ENSG00000021645	0.3	0.16	0	0	0.02	0.01	0.01
ENSG00000021762	0.87	0.59	4.04	3.81	3.44	2.82	2.71
ENSG00000021776	11.39	6.37	3.77	4.03	3.57	2.99	4.19
ENSG00000021826	11.18	7.54	3.42	2.8	1.55	1.01	1.37
ENSG00000021852	0	0	0	0.01	0.02	0.01	0
ENSG00000022267	5.17	8.72	12.48	11.71	37.79	6.6	12.17
ENSG00000022277	21.76	24.02	33.79	29.58	19.73	15.5	19.75
ENSG00000022355	0	0	0	0	0	0	0
ENSG00000022556	11.82	6.75	3.34	4.66	0.49	2.63	1.05
ENSG00000022567	9.12	3.12	1.65	1.48	3.16	0.98	2.64
ENSG00000022840	28.68	25.85	18.23	19.44	52.44	25.18	49.05
ENSG00000022976	1.44	1.45	2.18	1.5	1.22	1.92	1.64
ENSG00000023041	13.21	24.22	25.63	22.91	5.07	8	6.38
ENSG00000023171	15.3	11.07	0.59	0.57	0.12	0.02	0.07
ENSG00000023191	21.61	21.62	13.92	12.67	50.36	26.53	55.11
ENSG00000023228	10.86	10.48	11.08	10.26	4.26	10.69	4.61
ENSG00000023287	10.97	11.51	10.25	9.3	11.73	11.33	14.17
ENSG00000023318	11.6	18.88	33.35	34.44	36.39	30.55	30.19
ENSG00000023330	28.86	19.72	18.38	14.14	32.27	20.53	34.64
ENSG00000023445	5.3	4.19	4.98	12.35	2.3	0.41	0.68
ENSG00000023516	8.01	4.66	6.64	5.69	6.84	5.35	7.45
ENSG00000023572	16.87	29.34	27.68	25.26	7.2	16.52	6.21
ENSG00000023608	10.73	20.82	24.58	26.03	3.53	11.72	5.4
ENSG00000023697	15.4	21.69	35.06	25.28	14.45	26.81	18
ENSG00000023734	125.01	184.45	130.88	158.14	96.35	164.21	95.23
ENSG00000023839	80.04	57.48	0.11	0.14	0.07	0.13	0.19
ENSG00000023892	0.05	0.05	3.62	2.45	9.45	7.63	8.17
ENSG00000023902	0.69	0.67	1.55	1.46	0.68	0.91	0.33
ENSG00000023909	50.65	27.58	5.57	6.67	9.33	7.6	7.49
ENSG00000024048	4.29	3.06	4.43	4.16	6.27	4.22	6.61
ENSG00000024422	53.92	31.71	23.92	27.41	104.65	54.22	93.16
ENSG00000024526	9.52	3.56	24.39	24.78	0.39	0.07	0.61
ENSG00000024862	3.97	9.06	25.93	18.66	7.48	8.34	7.21
ENSG00000025039	0.57	1.3	3.68	2.31	1.48	2.43	2.02
ENSG00000025156	4.32	8	25.75	18.56	4.2	7.78	5.55
ENSG00000025293	6.43	6.1	9.98	9.96	6.17	5.31	6.59
ENSG00000025423	1.26	1.31	0.65	0.39	0.01	0	0
ENSG00000025434	2.16	3.14	5.06	3.51	1.33	1.3	1.38
ENSG00000025708	2.42	2.57	1.67	1.71	26.71	8.82	13.91
ENSG00000025770	8.44	5.83	25.06	18.08	5.43	5.44	6.75
ENSG00000025772	18.96	16.35	22.47	22.19	26.48	14.34	17.37
ENSG00000025796	11.58	8.15	10.79	9.36	29.17	14.23	27.31
ENSG00000025800	11.4	7.29	7.9	8.68	14.99	8.99	17.94
ENSG00000026025	190.44	96	82.97	104.77	24.94	18.33	4.83
ENSG00000026036	0.13	0.03	0.24	0.36	0.04	0.05	0.05
ENSG00000026103	11.75	26.62	19.9	18	6.68	13.3	6.27
ENSG00000026297	0.93	0.94	0.69	0.42	0.62	1.44	0.77
ENSG00000026508	64.39	54.92	8.95	12.88	70.84	58.1	52.68
ENSG00000026559	3.09	7.55	1.69	0.99	17.62	9.03	16.4
ENSG00000026652	0.49	0.58	1.07	1.18	1.18	0.55	0.81
ENSG00000026751	0.79	3.32	0.02	0.01	3.31	1.16	3.56
ENSG00000026950	0.9	2.56	6.05	5.79	0.65	1.4	0.62
ENSG00000027001	9.23	11.34	12.6	10.05	4.41	12.77	4.59
ENSG00000027075	2.21	1.54	1.68	1.83	2.88	1.87	3.85
ENSG00000027644	0	0	0	0	0	0	0
ENSG00000027697	27	54.95	64.79	56.7	37.75	100.68	39.76
ENSG00000027847	4.08	3.76	5.63	5.31	5.71	4.65	4.85
ENSG00000027869	1.15	2.05	0.09	0.12	3.84	2.44	2.2
ENSG00000028116	14.48	37.87	16.02	12.19	26.38	28.7	29.9
ENSG00000028137	0.04	0.01	0.06	0.04	0	0.01	0.01
ENSG00000028203	18.03	16.98	7.29	7.24	9	6.73	9.83
ENSG00000028277	0.04	0.02	0.05	0.16	1.82	0.72	0.34
ENSG00000028310	2.74	1.34	3.55	4.18	1.46	1.36	1.47
ENSG00000028528	10.17	11.38	10.61	9.53	5.7	8.4	7.25
ENSG00000028839	2.82	4.49	8.37	8.61	3.29	5.34	3.96
ENSG00000029153	5.46	9.28	8.24	9.37	28.47	17.18	24.83
ENSG00000029363	16.7	8.6	8.27	10.77	6.89	5.59	10.05
ENSG00000029364	19.63	17.39	11.76	10.19	11.08	11.16	11.97
ENSG00000029534	0.97	0.23	0.25	0.14	0.03	0.02	0.06
ENSG00000029559	0.01	0.01	0.03	0	0	0	0
ENSG00000029639	2.71	5.62	22.6	21.33	2.84	11.24	2.39
ENSG00000029725	17.11	10.21	11.54	10.81	8.69	6.93	11.02
ENSG00000029993	27.69	29.31	16.71	28.52	27.37	33.92	59.79
ENSG00000030066	13.74	14	10.67	9.6	6.04	5.56	6.51
ENSG00000030110	10.59	12.86	26	22.94	39.59	30.15	26.28
ENSG00000030304	0	0	0	0	0	0	0.01
ENSG00000030419	0.06	0.03	0.59	0.47	0.31	0.67	1.19
ENSG00000030582	56.97	46.37	58	46.52	212.78	126.57	166.86
ENSG00000031003	4.75	4.29	4.02	3.32	0.91	1.26	1.49
ENSG00000031081	0.41	0.27	0.36	0.19	0.2	0.07	0.19
ENSG00000031691	5.83	6.7	61.59	55.63	1.67	4.23	2.67
ENSG00000031698	31.22	64.74	160.71	103.84	88.01	179.92	96.12
ENSG00000031823	5.86	3.97	6.25	5.45	6.83	4.61	6.72
ENSG00000032219	1.99	1.15	1.38	1.19	1.24	0.8	1.66
ENSG00000032389	8.79	7.35	4.21	3.86	3.4	3.4	3.53
ENSG00000032444	8.93	3.89	5.4	5.94	5.99	5.96	5.68
ENSG00000032742	3.32	3.72	2.81	2.18	0.9	1.13	1.51
ENSG00000033011	12.09	9.32	5.22	4.67	3.28	3.79	3.14
ENSG00000033030	4	6.96	6.57	5.44	3.58	3.87	3.9
ENSG00000033050	37.68	25.53	13.54	17.22	19.65	15.29	19.14
ENSG00000033100	17.11	10.63	2.8	4.28	12.97	9.2	12.52
ENSG00000033122	0	0	0	0	0	0	0
ENSG00000033170	5.69	9.26	9.04	5.67	2.41	2.7	2.73
ENSG00000033178	5.16	7.41	7.84	7.67	7.33	7.57	6.66
ENSG00000033327	1.46	0.91	0.73	0.79	4.2	1.48	4.13
ENSG00000033627	5.78	2.73	2.85	3.1	3.02	1.62	4.15
ENSG00000033800	4.53	3	3.54	3.65	3.81	2.13	4.18
ENSG00000033867	11.89	5.35	3.99	4.57	13.35	7.27	9.42
ENSG00000034053	3.45	3.03	1.41	1.35	1.06	0.67	1.09
ENSG00000034152	14.57	8.96	4.7	6.78	7.09	5.29	5.82
ENSG00000034239	0	0	1.21	0.8	0.13	0.22	0.19
ENSG00000034510	1576.98	5747.81	6379.14	8016.52	4582.71	4954.96	4050.04
ENSG00000034533	1.66	2.36	4.59	2.94	2.07	2.31	2.15
ENSG00000034677	13.93	10.93	5.67	6.3	7.99	6.6	8.86
ENSG00000034693	4.86	9.41	26.67	19.93	4.16	11.79	5.23
ENSG00000034713	16.2	43.01	45.51	41.44	14.45	34	17.92
ENSG00000034971	0	0.01	0	0	0	0	0
ENSG00000035115	0.79	1.69	4.8	3.5	4.22	4.09	6.98
ENSG00000035141	34.71	31.31	15.11	13.28	4.79	8.62	6.08
ENSG00000035403	44.52	23.98	11.05	17.1	18.2	8.68	19.52
ENSG00000035499	5.42	3.63	20.44	18.78	1.33	0.58	1.26
ENSG00000035664	0.24	0.24	0.3	0.17	0.06	0.08	0.18
ENSG00000035681	8.59	10.6	7.47	6.43	14.04	10.51	13.6
ENSG00000035687	19.04	17.76	15.97	18.16	13.37	26.28	13.86
ENSG00000035720	0	0	0	0	0	0	0
ENSG00000035862	77.75	87.91	42.18	44.38	4.07	1.47	2.33
ENSG00000035928	8.48	6.47	20.37	17.46	16.78	6.19	14.29
ENSG00000036054	5.69	8.06	8.75	9.82	8.79	12.67	12.44
ENSG00000036257	12.94	8.49	5.11	5.62	11.44	6.77	11
ENSG00000036448	0.4	1.1	0.07	0.02	0.03	0.39	0.04
ENSG00000036473	0	0.01	0	0	0	0	0
ENSG00000036530	0.03	0.02	0.05	0.01	0	0.01	0.01
ENSG00000036549	5.56	7.1	10.4	7.1	5.88	6.79	6.86
ENSG00000036565	0	0	0	0	0	0	0
ENSG00000036672	0.3	0.23	2.25	1.43	0.66	0.33	0.39
ENSG00000036828	0	0	0	0	0	0	0
ENSG00000037042	4.42	3.76	6.48	4.58	2.45	3.73	3.35
ENSG00000037241	35.9	118.45	155.85	148.52	21.37	47.51	22.4
ENSG00000037280	0.53	0.34	0.02	0.01	0.01	0.01	0.01
ENSG00000037474	27.62	18.57	9.99	12.25	12.84	12.11	13.75
ENSG00000037637	2.42	2.18	3.1	2.21	6.01	3	6.78
ENSG00000037749	7.75	8.06	11.16	9.09	8.25	5.99	8.39
ENSG00000037757	4.47	4.3	7.03	7.43	2.46	8.85	6.07
ENSG00000037897	9.02	9.97	3.96	4.14	2.01	8.12	1.92
ENSG00000037965	3.35	3.69	0.02	0	0	0	0
ENSG00000038002	8.18	14.44	8.92	5.37	10.52	13.86	15.67
ENSG00000038210	2.15	0.83	3.7	3.86	2	3.83	3.38
ENSG00000038219	4	2.43	2.95	3.01	3.58	1.64	4.64
ENSG00000038274	11.88	26.08	67.59	59.06	10.44	29.34	11.56
ENSG00000038295	0.01	0	0.03	0.09	0.03	0.02	0.03
ENSG00000038358	7.97	3.76	6.5	6.13	6.17	2.86	6.67
ENSG00000038382	7.23	3.77	4.63	6.55	4.08	2.06	4.97
ENSG00000038427	12.77	7.76	1.61	2.55	0.78	1.2	2.58
ENSG00000038532	2.15	0.83	1.52	1.1	1.8	1.11	2.5
ENSG00000038945	0	0	0	0.01	0	0	0
ENSG00000039068	11.32	3.91	32.32	34.25	193.7	72.06	193.15
ENSG00000039123	18.08	15.47	18.23	18.98	9.59	9.63	11.28
ENSG00000039139	0.13	0.06	0.05	0.12	0.01	0.01	0.01
ENSG00000039319	5.41	8.19	8.7	6.73	4.59	4.09	4.25
ENSG00000039523	6.26	4	9.77	10.18	13.66	4.35	8.39
ENSG00000039537	0	0	0	0.01	0	0	0
ENSG00000039560	23.53	35.8	13.62	15.66	13.1	22.68	9.64
ENSG00000039600	0.02	0.08	0.08	0.07	0.06	0.01	0.12
ENSG00000039650	6.13	3.38	7.83	7.17	3.24	3.87	2.46
ENSG00000039987	0.01	0.01	0.16	0.12	0.01	0	0.03
ENSG00000040199	2.96	1.14	1.57	1.63	1.01	0.45	0.93
ENSG00000040275	16.17	10.55	25.99	22.01	2.69	2.49	3.15
ENSG00000040341	5.59	5.14	5.23	4.23	2.9	3.09	3.62
ENSG00000040487	5.22	4.34	7.8	5.88	9.24	5.04	7.26
ENSG00000040531	6.18	5.66	6.64	4.79	5.64	3.22	3.96
ENSG00000040608	1.13	1	3.48	3.22	8.1	4.16	5.15
ENSG00000040633	27.07	35.11	14.67	15.3	13.61	15.75	13.3
ENSG00000040731	0.11	0.14	0.18	0.12	0.01	0	0
ENSG00000040933	2.41	1.64	1.64	1.32	1.92	1.47	2.22
ENSG00000041353	10.12	14.03	3.09	2.6	17.85	22.68	21.55
ENSG00000041357	33.35	47.71	54.8	56.29	8.82	21.34	9.56
ENSG00000041515	0.01	0.02	0.01	0.02	0.01	0.01	0
ENSG00000041802	13.06	14.03	9.29	8.04	5.63	9.04	6.79
ENSG00000041880	2.82	3.6	3.62	2.5	1.54	1.77	1.02
ENSG00000041982	0.11	0.06	3.25	6.14	143.06	10.31	63.37
ENSG00000041988	2.56	3.98	5.18	4	3.29	4.78	4.87
ENSG00000042062	0.01	0.01	0.06	0.02	0	0.02	0.01
ENSG00000042088	2.64	1.71	4.88	5.27	1.95	1.61	2.41
ENSG00000042286	15.15	13.35	3.73	3.36	19.84	2.45	17.04
ENSG00000042304	0	0.01	0	0.01	0	0.01	0
ENSG00000042317	0.94	2.6	3.63	2.92	0.65	1.99	0.98
ENSG00000042429	2.3	2.66	3.49	3.62	1.89	2.87	2.59
ENSG00000042445	25.15	19.47	12.85	11.84	26.85	21.75	30.07
ENSG00000042493	15.3	20.19	59.62	54.62	135.92	92.6	120.83
ENSG00000042753	73.5	71.09	91.04	92.8	85.23	71.97	74.92
ENSG00000042781	0	0	0	0	0	0	0
ENSG00000042813	0	0	0	0	0	0	0
ENSG00000042832	0.04	0.1	0.01	0.01	0.02	0.03	0.03
ENSG00000042980	0.01	0.02	0.04	0.03	0.17	0.1	0.13
ENSG00000043039	0.01	0.01	0.48	0.22	2.56	5.27	3.97
ENSG00000043093	4.79	6.25	9.13	8.77	6.62	7.69	7.44
ENSG00000043143	6.8	3.95	3.61	3.83	4.07	1.95	5.22
ENSG00000043355	3.49	1.72	0	0	0.03	0	0.01
ENSG00000043462	0	0	0	0	0	0	0
ENSG00000043514	6.84	13.56	22.11	16.95	5.92	13.29	7.93
ENSG00000043591	0.55	0.34	0.06	0.08	2.41	0.92	2.24
ENSG00000044012	0.13	0.16	0	0	0	0	0
ENSG00000044090	4.22	3.49	4.03	3.61	7.17	5.99	6.76
ENSG00000044115	51.27	32.86	43.83	45.94	71.21	29.76	81.53
ENSG00000044446	2.91	1.58	3.13	2.7	1.76	2.37	2.11
ENSG00000044459	1.49	0.96	2.86	2.22	0.19	0.21	0.34
ENSG00000044524	0	0	0.03	0.01	0	0	0
ENSG00000044574	235.45	249	122.9	252.25	2166.35	577.44	1798.68
ENSG00000046604	39.66	48.89	53.06	46.91	73.45	108.39	91.49
ENSG00000046647	3.45	9.02	7.49	5.77	3.24	7.54	4.23
ENSG00000046651	2.99	3.03	2.52	2.34	2.57	4.35	4.24
ENSG00000046653	0.01	0.01	0.79	0.66	0.07	0.01	0.04
ENSG00000046774	0	0	0	0	0	0	0
ENSG00000046889	0	0	0	0	0	0	0
ENSG00000047056	2.38	1.24	1.93	2.06	3.18	2.31	3.6
ENSG00000047188	5.25	4.82	6.44	7.06	2.56	3.15	2.84
ENSG00000047230	5.38	4.8	4.15	3.79	1.95	2.92	2.51
ENSG00000047249	8.64	11.4	12.91	11.22	13.32	14.99	11.31
ENSG00000047315	27.51	20.55	14.55	17.55	16.65	16.78	19.12
ENSG00000047346	2.16	1.89	1.48	1.02	2.32	2.07	3.69
ENSG00000047365	0.11	0.09	1.56	1.34	5.54	3.12	6.77
ENSG00000047410	13.97	7.04	10.59	10.92	8.15	3.54	9.65
ENSG00000047457	2.69	1.83	0.01	0.01	0	0	0.01
ENSG00000047578	2.46	1.78	1.77	1.65	2.58	0.82	2.65
ENSG00000047579	2.4	2.25	9.5	5.57	3.56	3.12	3
ENSG00000047597	0.49	0.26	0.08	0.04	0.49	0.11	0.42
ENSG00000047617	0	0	0.62	0.29	0	0.01	0
ENSG00000047621	3.96	5.45	14.26	9.02	1.63	5.11	2.24
ENSG00000047634	0.75	1.18	7.41	7.14	1.37	4.63	1.8
ENSG00000047644	13.52	18.04	4.08	3.77	8.21	3.92	8.21
ENSG00000047648	0.01	0.02	0.04	0.01	0.06	0.05	0.12
ENSG00000047662	0.02	0	0	0	0	0	0
ENSG00000047849	17.68	11.74	18.84	20.96	46.73	20.57	47.41
ENSG00000047932	18.1	14	7.34	7.66	20.57	15.08	32.89
ENSG00000047936	0.15	0.12	0.01	0.03	0.06	0.03	0.24
ENSG00000048028	5.31	5.21	10.46	8.31	6.22	5.46	6.86
ENSG00000048052	0.01	0.02	0.73	0.95	1.9	0.81	0.97
ENSG00000048140	14.06	16.97	14.09	12.71	16.17	12.28	17.39
ENSG00000048162	18.15	14.69	6.25	9.44	5.24	11.5	7.07
ENSG00000048342	2.45	3.75	2.22	1.89	0.87	0.55	1.07
ENSG00000048392	19.61	34.79	19.72	13.35	17.36	24.12	20.65
ENSG00000048405	4.15	3.16	3.51	2.95	6.49	4.78	7.5
ENSG00000048462	0	0	0	0	0	0	0
ENSG00000048471	0.97	0.52	0.58	0.43	1.63	0.67	1.49
ENSG00000048540	0	0	0.02	0.01	0.06	0.02	0.05
ENSG00000048544	25.31	44.57	100.21	90.55	30.27	76.87	30.81
ENSG00000048545	0	0	0.01	0	0.01	0.01	0
ENSG00000048649	3.19	1.78	2.65	2.91	2.88	1.41	3.73
ENSG00000048707	2.54	1.32	2.28	2.07	3.08	1.54	4.32
ENSG00000048740	0.03	0.01	1.15	1.39	2.41	1.72	4.4
ENSG00000048828	37.07	24.05	18.23	21.33	46.98	18.54	47.41
ENSG00000048991	9.54	5.31	6.24	5.83	7.07	3.72	7.09
ENSG00000049089	0.08	0.04	0.53	0.47	0.03	0.01	0.02
ENSG00000049130	8.81	5.15	3.63	1.97	13.7	14.59	17.44
ENSG00000049167	4.1	6.57	9.77	7.51	2.49	4.3	1.84
ENSG00000049192	0.07	0.17	0.25	0.52	0.25	0.01	0.12
ENSG00000049239	3.89	2.07	3.9	2.29	6.22	2.69	6.15
ENSG00000049245	29.49	20.46	23.54	29.41	46.8	40.8	42.84
ENSG00000049246	0.42	0.43	4.61	2.52	4.03	1.87	3.69
ENSG00000049247	0	0	0	0	0	0	0
ENSG00000049249	0.63	1.41	0.21	0.25	1.48	0.03	0.75
ENSG00000049283	0.11	0.02	2.73	1.58	4.75	3.53	4.94
ENSG00000049323	12.73	14.1	0.65	0.51	1.62	1.44	0.91
ENSG00000049449	49.67	44.26	18.28	19.75	28.39	14.19	34.75
ENSG00000049540	0.03	0.02	0.07	0.03	0	0	0.02
ENSG00000049541	23.2	11.11	52.81	36.73	4.2	4.56	5.08
ENSG00000049618	2.69	1.8	2.34	2.1	3.06	1.64	3.51
ENSG00000049656	31.69	22.73	17.92	19.15	22.86	14.85	20.8
ENSG00000049759	3.72	1.93	3.91	5.44	2.06	2.05	2.22
ENSG00000049768	0.08	0.1	0.04	0.1	0.02	0.04	0.05
ENSG00000049769	1.26	2.17	0.35	0.22	0.88	0.74	1.18
ENSG00000049860	24.55	38.16	86.87	70.26	32.72	38.74	28.83
ENSG00000049883	3.15	3.39	4.28	3.37	0.78	1.7	0.88
ENSG00000050030	0.01	0	0	0	0	0	0.02
ENSG00000050130	23.17	40.67	30.84	27.31	8.06	15.25	9.47
ENSG00000050165	4.84	4.81	23.27	19.38	29.65	31.81	24.87
ENSG00000050327	0.34	0.2	2.12	2.04	6.44	2.26	7.28
ENSG00000050344	4.43	2.29	3.21	4.76	6.11	2.6	3.1
ENSG00000050393	6.66	7.26	10.6	8.18	9.52	10.43	10.64
ENSG00000050405	3.31	6.53	20.98	28.62	58.26	52.99	47.16
ENSG00000050426	3.48	4.6	13.11	8.09	6.14	10.16	8.33
ENSG00000050438	0.28	0.04	0.09	0.1	0.05	0.04	0.04
ENSG00000050555	0.96	0.36	0.01	0	0	0	0
ENSG00000050628	0	0	0	0	0	0	0
ENSG00000050730	0.16	0.15	0.07	0.14	0	0	0
ENSG00000050748	6.96	6.08	13.55	10.34	3	4.66	4.25
ENSG00000050767	0	0.01	0.03	0.01	0.1	0.23	0.05
ENSG00000050820	7.59	4.18	5.17	5.83	15.76	5.44	11.08
ENSG00000051009	4.49	3.13	3.24	2.85	5.91	2.65	5.53
ENSG00000051108	15.56	32.97	17.61	20.81	46.24	47.8	42.74
ENSG00000051128	5.89	6.09	9.78	9.13	25.86	16.98	26.7
ENSG00000051180	4.02	1.18	22.51	16.39	0.29	0.08	0.31
ENSG00000051341	2.94	0.31	2.51	2.56	0.03	0.01	0.05
ENSG00000051382	6.39	4.03	4.78	4.41	5.64	3.7	5.72
ENSG00000051523	32.87	60.25	14.62	13.72	16.13	15.97	9.29
ENSG00000051596	4.57	3.8	10.64	11.57	3.37	14.12	5.46
ENSG00000051620	3.4	6.29	8.47	7.61	14.98	24.37	18.71
ENSG00000051825	3.49	2.57	4.9	4.1	0.4	0.99	0.42
ENSG00000052126	1.58	1.25	2.47	2.22	3.19	1.97	4.16
ENSG00000052344	0.07	0.04	16.3	12.75	99.48	41.85	68.7
ENSG00000052723	2.65	4.95	12.04	10.06	6.14	10.17	7.87
ENSG00000052749	12.96	8.48	2.03	2.28	5.94	5.92	5.23
ENSG00000052795	0.8	0.6	1.5	1.22	2.08	1.13	2.23
ENSG00000052802	16.74	27.81	212.82	461.68	90.15	192.87	89.72
ENSG00000052841	7.2	7.97	5.47	3.74	7.49	10.27	8.56
ENSG00000052850	2.23	1.72	0	0	0	0	0
ENSG00000053108	1.23	0.77	0.02	0.01	0.02	0.04	0.04
ENSG00000053254	1.78	1.33	5.73	4.91	2.77	3.94	4.2
ENSG00000053328	0	0	0.03	0	0	0	0
ENSG00000053371	15.27	21.04	40.53	31.78	23.55	33.76	25.34
ENSG00000053372	32.09	38.29	24.56	29.21	14.95	30.91	14.9
ENSG00000053438	0	0	0	0	0	0	0
ENSG00000053501	2.37	3.82	5.94	5.8	1.44	4.05	2.1
ENSG00000053524	0.01	0.01	0.09	0.05	0.01	0.01	0.02
ENSG00000053702	0.09	0.12	0.01	0.02	0	0	0
ENSG00000053747	3.98	2.13	6.89	8.6	152.38	22.8	64.08
ENSG00000053770	4.01	2.29	2.46	2.3	1.7	2.44	2.48
ENSG00000053900	2.72	2.4	4.99	4.49	1.22	2.46	1.46
ENSG00000053918	0.13	0.15	0.4	0.12	1.62	1	1.67
ENSG00000054116	13.05	19.74	27.06	29.6	13.18	19.91	13.61
ENSG00000054118	28.19	12.72	21.95	26.52	25.85	18.35	23.79
ENSG00000054148	57.42	148.28	133.86	103.37	35.19	57.99	40.15
ENSG00000054179	0.98	0.53	2.57	2.06	3.32	0.98	3.04
ENSG00000054219	0.01	0.02	0.21	0.18	0.02	0.09	0.19
ENSG00000054267	4.11	1.97	1.83	1.84	3.15	1.22	3.98
ENSG00000054277	28.79	31.48	3.86	4.1	15.26	12.75	18.24
ENSG00000054282	4.75	9.44	4.86	2.83	5.02	5.08	4.03
ENSG00000054356	0.33	0.39	0	0.01	0.01	0.01	0.02
ENSG00000054392	1.62	1.48	0.91	0.56	0.86	0.7	0.68
ENSG00000054523	3.84	1.94	4.62	4.96	4.28	2.79	5.33
ENSG00000054598	3	1.94	0.89	0.87	9.58	5.07	11.41
ENSG00000054611	3.06	2.25	4.74	4.23	5.7	5.4	7.45
ENSG00000054654	0.93	0.25	3.56	2.91	1.19	0.55	2.5
ENSG00000054690	0.27	0.33	0.47	0.46	0.24	0.39	0.57
ENSG00000054793	9.38	4.49	3.18	2.29	5.79	5.26	9.4
ENSG00000054796	0	0	0	0	0	0	0
ENSG00000054803	0	0	0	0	0	0	0
ENSG00000054938	0.87	2.17	0.19	0.1	0	0	0
ENSG00000054965	8.47	4.55	7.94	6.38	4.05	1.98	5.03
ENSG00000054967	1.64	0.43	1.15	1.28	0.63	0.47	0.56
ENSG00000054983	7.53	8.63	4.69	3.35	4.87	4.49	6.55
ENSG00000055044	40.39	33.5	21.14	22.03	9.18	21.43	10.73
ENSG00000055070	28.52	27.35	26.44	28.65	40.59	21.06	42.03
ENSG00000055118	0.15	0.12	0.05	0.02	0.03	0.01	0.06
ENSG00000055130	31.65	27.26	23.91	20.58	22.96	23.43	24.31
ENSG00000055147	3.37	5.62	11.84	8.83	3.86	6.74	4.63
ENSG00000055163	8.83	5.13	0.74	0.44	1.02	0.33	2.25
ENSG00000055208	13.79	14.71	25.83	19.02	27.3	19.38	27.9
ENSG00000055211	19.61	27.85	55.57	44.74	23.37	46.03	23.13
ENSG00000055332	10.32	9.24	10.53	10.94	4.27	4.2	4.76
ENSG00000055483	9.87	6.97	4.1	3.67	7.23	3.46	6.25
ENSG00000055609	2.41	1.11	2.27	2.22	2.18	1.12	3.26
ENSG00000055732	0.43	1.1	5.32	2.82	0.68	0.6	1.23
ENSG00000055813	0.06	0.05	0	0	0	0.01	0.03
ENSG00000055917	22.66	17.57	12.57	13.27	22.89	13.88	28.03
ENSG00000055950	13.2	24.99	31.88	27.69	10.31	22.95	10.97
ENSG00000055955	0.01	0.01	0.01	0.02	0.01	0.03	0.03
ENSG00000055957	0	0	0	0	0	0	0
ENSG00000056050	12.69	18.93	44.62	37.4	6.62	11.37	8.56
ENSG00000056097	32.9	24.63	17.66	11.56	27.31	11.95	25.69
ENSG00000056277	3.04	1.92	1.7	1.26	0.58	0.75	0.58
ENSG00000056291	0.02	0	0.06	0.16	0	0.02	0
ENSG00000056487	0.14	0.31	0	0.01	0	0	0
ENSG00000056558	0.9	0.6	0.56	0.34	0.27	0.61	0.34
ENSG00000056586	6.61	5.2	6.66	5.96	10.2	4.18	10.41
ENSG00000056678	0	0	0	0	0	0	0
ENSG00000056736	0.59	0.51	0.05	0.03	0	0.01	0
ENSG00000056972	1.87	1.51	4.41	4.27	18.02	13.31	14.45
ENSG00000056998	6.24	4.16	0.22	0.08	0	0	0
ENSG00000057019	106.78	75.21	10.79	17.17	20.87	9.66	16.27
ENSG00000057149	0.03	0.13	2.31	17.1	7.31	14.37	11.32
ENSG00000057252	12.88	10.08	7.52	6.93	6.23	2.44	3.95
ENSG00000057294	1.76	0.89	9.8	10.75	15.23	9.9	14.82
ENSG00000057468	0.01	0.01	0.06	0.05	0.01	0.23	0.07
ENSG00000057593	0.27	0.31	0	0	0	0	0
ENSG00000057608	91.28	116.78	172.73	176.67	45.97	116.2	49.69
ENSG00000057657	1.78	1.59	0.16	0.12	8.6	1.41	8.16
ENSG00000057663	9.33	18.86	43.88	39.69	12.68	23.18	12.7
ENSG00000057704	0.33	0.2	2.05	1.48	5.07	1.39	3.79
ENSG00000057757	10.5	5.87	17.19	14.91	14.62	16.39	14.3
ENSG00000057935	4.81	6.91	6.56	4.47	2.76	4.36	3.5
ENSG00000058056	3.75	1.43	3.37	3.15	0.31	0.73	0.53
ENSG00000058063	4.23	2.71	7.59	7.35	18.79	8.14	19.62
ENSG00000058085	8.31	9.37	22.63	32.96	1380.27	131.54	436.44
ENSG00000058091	0.03	0.05	6.48	6.75	1.7	1.32	1.63
ENSG00000058262	68.71	43.59	37.07	36.11	116.29	75.16	113.65
ENSG00000058272	5.77	4.65	4.26	4.37	5.51	3.64	6.01
ENSG00000058335	0.03	0.02	0.13	0.07	0	0.01	0.01
ENSG00000058404	0.04	0.01	1.3	0.6	0.02	0	0
