Gene ID	ERR2618735	ERR2618736	ERR2618737	ERR2618738	ERR2618739	ERR2618740	ERR2618741	ERR2618742	ERR2618743	ERR2618744	ERR2618745	ERR2618746
ENSG00000010379	0.03	0.01	0	0	0.01	0	0.01	0	0.02	0.01	0	0
ENSG00000010404	11.82	10.99	17.06	17.35	7.64	21.02	30.96	30.92	14.87	14.33	10.67	10.77
ENSG00000010438	0	0	0	0	0.03	0	0	0	0.03	0.01	0	0.01
ENSG00000010539	2.43	2.5	2.95	2.95	3.07	2.92	3.02	3.03	1.96	2.07	3.06	3.01
ENSG00000010610	0	0	0.24	0.19	0.02	0.01	0.01	0	0	0.01	0.01	0.04
ENSG00000010626	1.07	1.06	1.49	1.61	2.28	2.74	2.38	2.27	4.06	4.38	2.38	2.39
ENSG00000010671	29.82	29.72	45.07	42.14	31.16	33.5	37.84	37.55	15.41	15.19	87.65	87.65
ENSG00000010704	0.65	0.53	0.16	0.13	0.14	0.08	0.06	0.04	0.06	0.04	0.31	0.24
ENSG00000010803	10.47	10.39	11.45	11.53	11.6	11.75	13.18	12.63	13.16	14.03	12.74	12.23
ENSG00000010810	26.68	27.52	5.48	5.95	6.33	6.9	8.22	7.81	17.65	17.89	5.43	5.53
ENSG00000010818	9.85	10.05	7.99	9.14	9.16	7.03	5.33	5.07	14.93	14.15	2.74	2.69
ENSG00000010932	0.05	0.07	1.42	1.43	0.29	0.21	0.15	0.15	0.26	0.34	0.07	0.08
ENSG00000011007	21.57	21.32	5.29	5.49	25.68	19.25	14.57	15.03	8.23	8.33	22.45	22.21
ENSG00000011009	22.33	22.58	20.1	19.66	23.52	24.59	28.67	28.34	24.09	23.44	17.85	17.68
ENSG00000011021	3.49	3.46	4.48	5.04	5.02	5.64	6.39	6.56	4.33	3.82	2.33	2.27
ENSG00000011028	2.24	2.37	0	0	0	0	0	0	0.02	0	0.01	0.01
ENSG00000011052	0.93	0.85	1.33	0.9	2.86	2.32	2.19	1.58	0.84	0.84	2.37	2.12
ENSG00000011083	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000011105	0.27	0.26	1.31	1.23	0.46	0.23	0.05	0.01	0.02	0.06	0.12	0.16
ENSG00000011114	5.44	5.33	3.02	3.37	5.29	5.07	4.9	4.67	4.35	4.13	5.23	5.18
ENSG00000011132	4.19	4.29	1.99	2.08	2.58	1.95	1.75	1.81	4.12	3.97	1.88	1.98
ENSG00000011143	3.92	4.07	1.56	1.59	1.33	0.61	0	0	0.19	0.2	4.24	4.04
ENSG00000011198	1.98	2.09	4.42	5.05	2.09	2.23	2.27	2.15	0.27	0.31	4.32	4.07
ENSG00000011201	0	0	0	0	0.1	0.05	0	0	0	0	0	0
ENSG00000011243	8.98	9.51	6.46	6.09	12.27	10.17	8.47	7.56	17.45	16.96	7.95	7.36
ENSG00000011258	4.44	4.31	9.2	9.66	11.33	10.98	9.39	9.51	17.37	16.62	11.53	11.59
ENSG00000011260	32.19	33	31.59	30.66	34.67	34.64	35.55	36.16	37.04	37.51	48.17	50.52
ENSG00000011275	10.07	10.12	6.01	5.81	13.05	9.51	6.81	6.92	6.51	6.14	13.22	13.18
ENSG00000011295	4.46	4.47	9.08	8.14	4.26	7.86	10.79	11.24	2.87	3.09	5.13	4.8
ENSG00000011304	98.78	100.04	87.05	82.25	110.45	91.22	83.77	81.08	84.49	84.75	110.54	107.84
ENSG00000011332	1.41	1.53	0.88	0.99	1.67	1.82	2.45	2.41	1.16	1.13	2.19	2.35
ENSG00000011347	0.03	0.01	0	0	0.09	0.04	0	0	0.01	0.01	0.01	0.01
ENSG00000011376	7	6.39	7.65	7.53	5.89	11.13	17.12	16.35	5.86	6	7.18	7.61
ENSG00000011405	6.73	6.35	6.63	6.9	6.61	8.14	9.69	9.47	10.5	9.89	4.98	4.98
ENSG00000011422	0.32	0.35	0.12	0.14	0.05	0.05	0.02	0.02	0.03	0.01	0.29	0.27
ENSG00000011426	9.9	9.61	9.08	9.1	15.27	11.97	7.75	8.32	8.44	8.64	20.55	19.32
ENSG00000011451	8.05	8.27	7.5	7.2	12.24	9.04	7.84	7.48	7.84	7.71	11.92	11.58
ENSG00000011454	6.94	6.59	5.81	5.78	7.1	6.53	5.84	6.15	8.95	8.73	6.52	6.9
ENSG00000011465	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000011478	10.96	12.39	11.15	10.27	5.65	9.84	15.15	16.17	8.4	8.32	3.54	3.45
ENSG00000011485	13.72	14	14.7	13.39	21.71	17.34	15.16	14.77	11.76	11.78	17.91	18.78
ENSG00000011523	2.59	2.51	2.56	2.81	3.13	3.75	4.27	4.45	6.62	6.55	6.64	6.42
ENSG00000011566	1.66	1.7	2.69	2.57	2.45	2.07	1.47	1.52	1.93	1.91	2.09	2.07
ENSG00000011590	22.61	23.18	0.98	0.74	0.05	1.54	3.61	3.35	0.15	0.11	0	0
ENSG00000011600	0.08	0	0	0.03	0.03	0	0	0.02	0	0.04	0.1	0.05
ENSG00000011638	4.57	4.96	8.31	7.94	5.28	7.25	7.77	8.54	2.62	2.61	2.39	2.55
ENSG00000011677	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000012048	14.31	13.23	18.87	18.09	13.43	13.33	13	12.71	16.02	16.44	19.82	20.8
ENSG00000012061	8.18	8.56	6.72	6.41	11.08	8.12	6.14	5.83	3.32	3.32	6.49	6.41
ENSG00000012124	87.1	87.98	169.17	169.38	20.51	41.25	64.62	59.41	63.59	61.25	5.15	4.79
ENSG00000012171	0.02	0.03	0.03	0.01	0	0.01	0	0	0.01	0	0.03	0.01
ENSG00000012174	3.76	3.64	5.42	5.39	3.43	4.95	5.55	6.11	3.78	3.91	6.19	6.08
ENSG00000012211	4.04	4.25	0	0	3.26	3.4	2.9	2.98	2.39	2.13	4.16	4.35
ENSG00000012223	0.15	0.16	0.02	0.01	0	0	0	0	0	0	0	0
ENSG00000012232	3.75	4.11	2.58	2.84	1.96	1.98	2	2.06	3.26	3.31	4.99	4.92
ENSG00000012504	0.01	0	0	0	0	0	0	0	0	0	0	0
ENSG00000012660	55.95	53.47	62.98	64.88	26.92	52.2	69.5	69.42	64.56	65.74	14.9	14.15
ENSG00000012779	0.6	0.65	35.75	33.26	11.65	20.06	27.61	27.45	5.03	4.78	6.25	6.26
ENSG00000012817	0	0	7.1	7.09	0	1.64	3.13	3.11	0	0	0	0
ENSG00000012822	1.48	1.65	0.92	0.9	1.37	1.15	0.79	0.7	0.93	0.94	1.41	1.32
ENSG00000012963	32.08	31.94	41.71	42.19	26.19	23.85	20.11	19.81	24.7	24.98	39.99	40.91
ENSG00000012983	7.82	7.37	7.19	7.34	4.24	5.18	5.91	5.86	5.53	5.46	6.05	5.96
ENSG00000013016	0.8	0.76	1.05	1.11	1.46	0.68	0.1	0.12	0.18	0.14	0.72	0.73
ENSG00000013275	59.38	59.71	24.69	23.3	55.67	38.39	29.56	28.34	31.73	33.06	43.47	42.6
ENSG00000013288	3	3.03	3.06	3.09	3.2	3.08	2.58	2.55	5.52	5.12	2.37	2.5
ENSG00000013293	0.01	0.01	0.01	0.02	0.01	0.01	0.01	0.02	0.04	0.03	0.01	0.01
ENSG00000013297	0.03	0.02	0.04	0.01	0.06	0.06	0.03	0.08	0.11	0.11	0.04	0.04
ENSG00000013306	40.82	43.53	48.6	46.84	40.85	35.5	37	37.1	20.24	19.51	48.19	49.67
ENSG00000013364	9.25	9.78	1.85	1.64	1.19	1.45	2.15	1.97	1.58	1.52	0.28	0.27
ENSG00000013374	9.73	9.4	32.17	31.75	30.35	24.38	16.95	16.2	23.58	23.49	17.02	17.12
ENSG00000013375	5.28	5.49	2.68	2.78	5.31	4.01	2.74	2.58	7.33	7.01	1.15	1.22
ENSG00000013392	2.72	3.08	0.89	1.02	2.28	1.78	1.22	1.33	4.05	3.88	0.64	0.56
ENSG00000013441	9.89	9.38	6.49	7.05	5.92	4.86	5.27	5.37	10.6	9.84	6.31	5.54
ENSG00000013503	9.21	9.05	7.57	7.6	12.89	10.43	8.12	8.41	5.5	6.35	8.84	8.44
ENSG00000013523	5.82	6.08	5.67	5.86	8.14	6.41	5.96	6.14	8.95	8.78	6.07	6.13
ENSG00000013561	10.77	10.9	12.59	12.92	9.86	10.72	10.9	10.75	8.26	8.34	6.48	6.77
ENSG00000013563	1.5	1.22	4.03	3.7	1.32	1.54	1.91	2.07	1.5	1.6	1.17	1.25
ENSG00000013573	7.55	7.44	7.99	7.45	6.21	5.86	6.82	6.52	6.37	5.81	9.16	8.99
ENSG00000013583	0.39	0.48	3.28	3.15	2.33	1.47	0.71	0.68	0.09	0.11	4.77	4.9
ENSG00000013588	0.05	0.03	0	0.01	0.01	0	0.01	0.01	0	0	0.01	0
ENSG00000013619	0	0.01	0	0	0	0	0	0	0	0	0	0
ENSG00000013725	0.39	0.36	0	0	0	0	0	0.01	0	0	0.01	0
ENSG00000013810	22.25	22.15	38.31	35.64	31.92	27.91	26.6	26.16	67.07	63.64	38.27	39.07
ENSG00000014123	19.09	18.63	16.44	15.98	11.32	16.72	19.53	19.39	18.21	19.1	15.53	15.57
ENSG00000014138	13.73	14.01	17.45	16.8	16.05	13.22	12.09	12.89	10.06	10.62	15.72	16.2
ENSG00000014164	14.22	14.09	6.15	5.68	8.7	7.03	5.7	5.09	10.53	11.46	17.27	15.95
ENSG00000014216	15.39	16.17	16.13	16.54	20.01	16.36	14.18	14.16	11.07	10.93	24.97	24.27
ENSG00000014257	0.04	0.05	5.65	5.27	1.12	0.49	0.01	0.03	0	0	0	0
ENSG00000014641	49.92	49.52	42.22	39.42	31.03	25.53	21.17	22.17	28.04	29.36	25.79	26.83
ENSG00000014824	14.19	13.86	13.72	13.33	16.38	16.78	14.43	15.54	14.73	14.99	6.62	6.81
ENSG00000014914	0.11	0.09	0.01	0.03	0.01	0	0	0.01	0.01	0	0	0
ENSG00000014919	21.49	20.57	23.39	24.9	20.9	22.6	22.11	22.97	16.14	15.78	12.99	13.23
ENSG00000015133	5.45	5.25	13.71	12.9	9.24	9.27	10.26	9.55	38.97	38.08	4.65	4.56
ENSG00000015153	2.88	2.8	1.2	1.17	2.39	2.36	1.91	1.96	2.16	2.28	4.36	4.37
ENSG00000015171	7.34	7.08	0.02	0.01	0.95	0.49	0	0	3.9	3.83	8.4	8.52
ENSG00000015285	41.58	42.38	54.16	53.65	34.44	35.78	38.17	36.08	39.63	39.5	49.21	48.19
ENSG00000015413	0	0	0	0	0	0	0	0	0	0	0.4	0.41
ENSG00000015475	10.94	10.33	3.46	3.47	7.4	7.13	6.94	7.4	6.5	6.68	7.21	7.69
ENSG00000015479	0.62	0.57	0.57	0.56	0.59	0.5	0.49	0.48	0.41	0.34	0.59	0.46
ENSG00000015520	0.01	0	0.04	0.03	0	0.01	0.01	0.01	0	0	0.02	0.03
ENSG00000015532	3.52	3.26	2.51	2.43	4.06	3.18	2.72	2.53	2.42	2.47	4.75	4.79
ENSG00000015568	0.04	0.05	0	0	0	0	0	0	0.01	0	0.01	0.01
ENSG00000015592	0.06	0.07	0.07	0.04	0	0	0	0	0	0.01	0.02	0.01
ENSG00000015676	8.56	9.02	17.98	18.07	12.69	9.58	7.16	7.37	6.47	6.57	14.39	14.85
ENSG00000016082	0	0.01	0	0	0	0	0	0	0	0	0	0
ENSG00000016391	2.82	3.08	0.28	0.27	0.01	0.02	0.04	0.05	0.09	0.08	0.03	0.02
ENSG00000016402	0	0	0	0	0	0	0.01	0	0	0	0.02	0
ENSG00000016490	0	0	0	0	0	0.01	0	0	0	0	0	0
ENSG00000016602	0.01	0	0.01	0.02	0	0.01	0.01	0.01	0.07	0.03	0	0
ENSG00000016864	4.09	4.56	5.73	5.3	5.8	7.69	9.57	9.61	12.41	12.3	10.25	10.05
ENSG00000017260	21.06	20.06	9.24	9.18	8.41	8.09	7.98	8.13	8.72	8.95	5.77	5.6
ENSG00000017427	0.41	0.3	0	0	0	0	0	0	0	0	0.01	0.01
ENSG00000017483	27.56	28.06	16.9	15.76	22.73	19.15	18.92	18.46	10.22	10.52	0.23	0.23
ENSG00000017797	28.52	27.62	38.33	38.16	41.17	35.67	29.33	28.85	35.89	35.46	35.07	36.36
ENSG00000018189	1.8	1.65	9.61	9.91	6.11	6.71	7.24	7.09	4.89	4.9	4.74	4.83
ENSG00000018236	1.99	2.15	0	0	0	0.01	0	0	0	0	0	0
ENSG00000018280	0.06	0.05	0.1	0.13	0.06	0.09	0.18	0.16	0.05	0.03	0.08	0.06
ENSG00000018408	0.09	0.09	0.01	0	0.01	0.01	0	0.03	0.02	0.02	0.02	0.03
ENSG00000018510	18.5	17.1	14.95	14.76	13.9	10.88	7.65	7.47	16.05	15.88	16.65	17
ENSG00000018607	0	0	0.03	0.02	0	0	0	0	0	0	0	0
ENSG00000018610	14.42	13.86	13.49	12.47	14.09	12.23	11.34	11.45	17.34	17.93	31.09	32.77
ENSG00000018625	0.03	0.02	0	0.01	0.03	0.01	0.01	0.03	0.02	0.01	0.04	0.01
ENSG00000018699	15.27	15.15	12.28	11.07	13.47	12.92	12.92	13.53	9.31	9.16	14.2	14.42
ENSG00000018869	0.68	0.83	0	0.01	0.01	0.28	0.53	0.47	0.79	0.82	0.05	0.03
ENSG00000019102	0.03	0.02	2.04	1.64	0.07	0.08	0.14	0.12	0.11	0.13	0.07	0.12
ENSG00000019144	0.03	0.02	0.02	0.02	0.04	0.02	0.01	0.01	0.02	0.02	0.02	0.03
ENSG00000019169	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000019186	0.01	0.01	0	0	0	0	0	0	0	0	0	0
ENSG00000019485	0.39	0.43	0.99	1.03	0.62	0.63	0.99	1.02	1.12	1.08	0.92	0.99
ENSG00000019505	0.01	0	0.01	0.04	0.01	0	0.01	0.02	0	0.01	0	0
ENSG00000019549	0.07	0.03	0	0	4.4	2.1	0	0	0	0	0	0
ENSG00000019582	796.26	809.9	1326.81	1300.53	491.9	709.03	968.38	919.04	545.11	579.61	947.03	919.4
ENSG00000019991	0.01	0.01	0.03	0.04	0.5	0.24	0.01	0	0	0	0.01	0.02
ENSG00000019995	4.36	4.13	4.21	4.19	4.88	4.08	3.55	3.37	5.26	5.24	5.33	5.2
ENSG00000020129	9.62	10.29	5.04	4.46	11.17	9.64	9.67	9.75	9.8	10.07	4.65	4.51
ENSG00000020181	0.01	0	0.03	0.03	0.36	0.21	0	0	0.01	0.01	0.09	0.11
ENSG00000020219	0.01	0	0	0.02	0	0	0	0.03	0.06	0.05	0	0
ENSG00000020256	6.86	6.89	4.72	5.03	3.21	3.8	4.15	4.09	2.05	2.16	5.42	5.32
ENSG00000020426	6.82	6.49	6.68	6.08	4.12	4.85	5.4	5.76	8.21	8.55	8.61	9.35
ENSG00000020577	0.2	0.2	0.35	0.39	0.02	0.12	0.18	0.19	0.86	0.88	0.11	0.1
ENSG00000020633	54.81	55.44	10.28	9.94	14.97	43.09	73	69.92	33.51	34.03	3.54	3.67
ENSG00000020922	10.97	10.81	10.67	11.12	8.56	9.4	9.8	9.75	6.46	5.81	16.47	16.51
ENSG00000021300	0.52	0.53	0	0	0.4	0.92	1.28	1.35	0.13	0.17	4.19	4.26
ENSG00000021355	0.88	0.96	0.89	0.9	0.04	0.09	0.09	0.16	10.73	11.62	7.06	7.25
ENSG00000021461	0.04	0.01	0.02	0	0	0.01	0	0.01	0.04	0.01	0.04	0.03
ENSG00000021488	0.01	0.01	0	0.01	0	0.01	0	0	0.03	0.01	0.01	0.01
ENSG00000021574	8.07	8.32	13.49	13.07	10.39	11.24	11.47	11.78	12.67	13.23	11.89	12.31
ENSG00000021645	0.01	0.01	0.09	0.06	0	0	0	0	0.01	0.01	0	0.01
ENSG00000021762	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000021776	10.44	9.79	3.18	3.49	9.73	8.39	7.12	7.52	7.13	6.75	9.89	9.63
ENSG00000021826	0.06	0.08	0.93	1.11	0.01	0.03	0.03	0.03	0.01	0.01	0.02	0.05
ENSG00000021852	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000022267	0.45	0.46	0.01	0	0.01	0.01	0.01	0.02	0.03	0.02	7.22	7.21
ENSG00000022277	19.28	19.51	16.5	15.81	21.05	18.91	17.58	16.99	27.96	27.91	34.5	35.23
ENSG00000022355	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000022556	6.7	6.76	4.84	4.9	18.03	8.29	0.03	0.01	0.07	0.07	0.01	0
ENSG00000022567	3.46	3.41	0.5	0.58	1.36	1.01	0.6	0.61	1.28	1.21	1.04	0.97
ENSG00000022840	42.72	42.85	36.55	37.23	43.52	32.41	24.28	23.84	44.54	44.77	23.62	23.71
ENSG00000022976	1.36	1.5	1.68	1.83	2.08	1.78	1.5	1.69	1.77	1.77	3.63	3.54
ENSG00000023041	11.57	10.69	6.49	6.58	12.02	9.24	7.3	7.78	12.36	11.1	8.82	8.6
ENSG00000023171	6.73	6.87	0.19	0.16	0	0	0	0	0	0	7.04	6.67
ENSG00000023191	11.93	12.51	8.84	8.38	9.14	10.17	12.28	11.77	7.73	7.38	12.21	12.75
ENSG00000023228	15.53	15.04	17.03	17.04	13.12	15.77	18.47	19.28	15.47	15.18	6.82	6.62
ENSG00000023287	9.76	9.53	7.24	7.23	11.14	11.64	10.99	10.99	16.23	15.9	11.08	11.49
ENSG00000023318	31.58	31.64	40.62	38.77	18.94	19.5	18.36	18.53	21.97	22	11.79	12.07
ENSG00000023330	24.61	24.79	22.93	25.82	11.42	16.74	21.04	20.77	12.46	12.56	11.44	11.06
ENSG00000023445	19.19	18.06	54.99	56.64	46.25	74.68	91.56	90.66	49.19	48.8	17.01	16.43
ENSG00000023516	10.96	10.16	13.87	15.78	13.69	12.34	10.87	10.96	10.14	9.63	9.35	9.6
ENSG00000023572	9.36	9.52	8.85	7.99	10.29	10.34	8.05	8.79	6.14	5.92	23.35	24.59
ENSG00000023608	3.51	3.46	3.22	3.13	1.71	3.35	4.03	3.87	5.23	5.16	7.75	7.9
ENSG00000023697	10.56	10.84	27.29	26.69	11.67	13.68	14.53	15.21	17.69	19.15	21.21	21.97
ENSG00000023734	120	118.33	94.11	88.84	132.86	120.02	112.56	116.17	87.04	88.55	145.81	150.8
ENSG00000023839	0.09	0.07	0.02	0.04	0.03	0.06	0.08	0.04	0.03	0.05	0.14	0.13
ENSG00000023892	17.62	17.74	13.59	13.91	8.49	7.7	7.27	7.38	9.9	9.46	2.96	2.97
ENSG00000023902	13.99	14.94	0.16	0.12	8.88	4.28	0.09	0.11	0.98	1.04	13.89	13.9
ENSG00000023909	10.73	9.47	7.09	7.68	7.23	9.62	10.94	10.97	9	8.58	6.16	6.08
ENSG00000024048	8.23	7.93	4.02	4.5	7.31	7.35	7.39	7.31	7.16	6.61	5.87	5.34
ENSG00000024422	0.02	0.01	0	0.01	0	0.01	0.01	0.01	0	0	0	0.01
ENSG00000024526	14.08	13.52	0	0	5.6	12.06	16.48	16.96	11.15	11.79	6.47	6.69
ENSG00000024862	14.79	14.62	11.86	11.45	11.56	9.77	6.47	6.52	20.37	21.46	19.32	19.61
ENSG00000025039	8.81	9.17	0.25	0.22	13.87	6.99	0.35	0.37	0.1	0.13	2.02	2
ENSG00000025156	12.31	12.16	13.12	12.01	16.63	16.4	14.25	14.33	7.08	6.71	16.48	17.1
ENSG00000025293	7.69	7.48	9.73	9.58	8.64	8.86	8.18	8.43	7.23	7.04	12.35	12.06
ENSG00000025423	0.45	0.59	3.18	3.03	0.9	2.05	2.81	2.71	1.45	1.5	0.4	0.51
ENSG00000025434	0.9	0.95	0.9	0.86	0.92	0.88	0.64	0.55	0.2	0.19	0.49	0.47
ENSG00000025708	3.76	4.19	0.71	0.76	0.96	0.76	0.86	0.84	2.1	2.14	0.31	0.34
ENSG00000025770	23.91	25.08	27.91	27.59	22.05	18.36	17.44	18.09	20.46	21.09	22.51	22.11
ENSG00000025772	19.89	19.98	42.78	40.29	30.82	34.63	38.94	40.8	24.6	25.37	33.09	33.4
ENSG00000025796	24.59	22.9	19.16	18.53	16.93	19.11	19.22	19.04	22.72	22.83	14.63	14.79
ENSG00000025800	14.57	13.57	11.73	12.06	15.71	14.08	14.04	13.93	12.05	11.46	13.46	13.65
ENSG00000026025	25.51	25.81	0.05	0.06	0.11	6.65	12.37	13.01	0.01	0.01	48.91	45.76
ENSG00000026036	0.12	0.16	0.08	0.11	0.1	0.07	0.11	0.1	0.26	0.13	0.07	0.04
ENSG00000026103	24.32	24.36	1.65	1.67	1.67	13.98	26.34	25.96	5.69	6.09	2.22	2.38
ENSG00000026297	2.05	2.17	1.85	1.88	2.57	1.98	1.52	1.6	2.39	2.41	1.09	1.13
ENSG00000026508	19.93	20.24	0.52	0.59	0	0	0	0	0.52	0.49	29.16	29.5
ENSG00000026559	0.02	0.02	0.01	0.04	0.02	0.02	0.01	0.04	0.02	0.01	0.02	0.02
ENSG00000026652	0.7	0.66	0.12	0.09	0.84	0.68	0.56	0.58	0.07	0.06	0.49	0.47
ENSG00000026751	67.55	67.04	2.15	2.08	0.92	2.27	3.69	3.29	1.6	1.71	0.04	0.03
ENSG00000026950	3.91	3.69	3.15	3.3	1.85	1.69	1.61	1.54	4.87	4.43	1.9	2.06
ENSG00000027001	7.87	8.87	3.67	3.77	5.31	7.21	8.87	9.39	2.06	1.99	5.66	5.47
ENSG00000027075	7.05	6.77	0.1	0.1	0.06	0.09	0.09	0.13	0.14	0.17	0.07	0.06
ENSG00000027644	0	0	0	0	0.01	0.01	0	0	0	0	0	0
ENSG00000027697	28.72	28.06	16.82	17.23	11.34	13.96	15.79	15.54	11.61	12.36	12.68	12.83
ENSG00000027847	3.17	3.21	4.5	5.01	3.93	3.58	3.89	3.54	5.33	5.31	2.29	2.19
ENSG00000027869	23.31	25.5	0.14	0.28	1.32	0.58	0.06	0.05	0.02	0.02	0.05	0.07
ENSG00000028116	19.33	18.41	10.96	10.19	7.05	7.34	6.62	6.97	4.97	5.33	9.75	10.13
ENSG00000028137	46.67	49.71	0.17	0.15	2.65	2.15	1.95	1.78	0.74	0.71	0.25	0.21
ENSG00000028203	14.59	14.4	14.28	13.88	10.21	12.26	13.41	13.51	8.65	8.54	6.73	6.75
ENSG00000028277	15.41	15.01	23.76	23.14	27.49	25.39	27.07	24.24	18.56	18.52	3.72	3.7
ENSG00000028310	5.61	5.51	2.65	2.68	5.1	4.05	3.32	3.25	3.15	2.98	12.87	13.03
ENSG00000028528	11.26	11.23	10.56	10.14	9.92	9.13	9.27	8.62	9.21	8.99	9.89	10.1
ENSG00000028839	6.08	5.92	10.23	10.05	8.24	7.81	6.96	6.74	4.92	5.26	6.27	6.09
ENSG00000029153	17.76	17.11	0.01	0.01	1.89	0.82	0.02	0.02	1.56	1.58	12.71	12.68
ENSG00000029363	33.8	31.16	23.94	22.38	35.72	36.15	33.33	34.21	25.85	25.24	32.41	33.1
ENSG00000029364	23.86	24.54	29.32	33.4	18.1	26.78	30.66	32.66	72.17	72	18.61	18.01
ENSG00000029534	0.09	0.12	3.98	4.08	0.93	0.73	0.51	0.45	2.28	2.16	0.28	0.22
ENSG00000029559	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000029639	4.62	4.8	7.36	7.08	7.69	9.39	11.03	11.07	4.5	4.41	4.49	4.65
ENSG00000029725	16.16	15.72	27	27.21	12.38	19.01	25.97	25.62	7.46	7.91	9.66	9.87
ENSG00000029993	21.28	20.24	15.37	15.15	18.29	17.14	14.54	14.89	35.21	35.59	94.67	95.38
ENSG00000030066	22.75	22.1	14.05	14.46	23.99	16.41	10.12	10.57	9.36	9.19	49.21	48.15
ENSG00000030110	24.17	24.06	22.82	23.29	18.95	15.16	14.02	15.38	20.77	19.75	14.62	15.25
ENSG00000030304	0	0.02	0	0	0	0	0	0	0	0	0	0
ENSG00000030419	32.74	29.86	1.51	1.71	10.46	6.67	2.1	2.1	0.35	0.35	44.61	44.03
ENSG00000030582	36.47	40.5	136.35	133.5	50.19	76.6	110.38	107.85	19.09	19.33	41.15	39.51
ENSG00000031003	7.41	6.74	6.74	6.49	9.41	8.54	9.74	9.31	14.28	13.28	15.11	15.13
ENSG00000031081	5.18	5.41	0.01	0	1.51	0.93	0.22	0.28	0.02	0.02	0.38	0.36
ENSG00000031691	14.06	13.56	9.25	10.26	6.63	6.49	5.21	5.66	7.88	7.87	13.46	13.01
ENSG00000031698	62.36	66.95	54.92	62.85	60.14	59.18	56.67	55.37	100.68	102.12	38.06	38.43
ENSG00000031823	10.58	10.74	10.84	10.05	13.88	11.01	9.88	9.23	11.12	10.45	11.43	11.47
ENSG00000032219	3.64	3.63	6.36	6.21	3.4	4.76	5.42	5.41	9.38	9.48	8.06	8.02
ENSG00000032389	7.51	7.76	7.93	7.27	7.74	7.29	7.05	6.98	6.07	6.46	8.41	8.78
ENSG00000032444	7.97	8.33	6.6	6.63	6.27	6.15	6.81	6.54	9.15	8.98	6.64	7.09
ENSG00000032742	1.39	1.38	1.22	1.39	2.2	2.12	1.56	1.64	0.86	0.89	1.95	2.1
ENSG00000033011	5.37	5.56	5.1	4.88	5.65	5.23	5.81	5.66	3.15	3.22	2.92	3.31
ENSG00000033030	11.81	11.44	5.14	5.55	6.28	5.65	4.95	4.81	10.81	10.52	4.5	4.71
ENSG00000033050	36.55	35.64	21.02	19.8	47.41	36.83	29.7	29.74	26.83	27.08	47.89	46.6
ENSG00000033100	10.4	11.21	4.56	4.88	15.64	10.08	6.41	6.53	13.57	13.8	7.41	6.84
ENSG00000033122	0.05	0.05	0.1	0.09	0.08	0.05	0.04	0.02	0.05	0.04	0.05	0.04
ENSG00000033170	19.97	19.58	9.47	9.4	4.28	9.26	13.58	14.03	6.55	6.33	2.94	2.8
ENSG00000033178	12.08	11.16	12.04	12.19	9.78	9.32	7.92	8.18	5.74	5.42	9.9	9.92
ENSG00000033327	2.08	1.97	0.64	0.89	1.12	0.76	0.24	0.24	0.38	0.36	1.17	1.08
ENSG00000033627	7.11	6.97	1.14	1.28	2.67	3.36	4.91	4.91	2.36	2.23	1.16	1.15
ENSG00000033800	8.45	8.17	8.05	8.08	6.83	6.49	5.92	5.73	9.67	9.18	7.92	7.95
ENSG00000033867	3.43	3.17	10.94	12.16	10.6	12.93	14.41	14.12	1.06	1.15	14.85	14.67
ENSG00000034053	0	0.01	0	0.01	0	0	0.01	0	0	0	0	0
ENSG00000034152	9.18	9.04	18.85	18.58	12.25	14.39	17.72	17.17	15.28	15.32	36.82	36.46
ENSG00000034239	0	0	0.11	0.11	0	0.01	0	0	0	0	0	0
ENSG00000034510	341.75	350.98	800.02	777.22	739.02	721.32	703.37	658.98	286.88	304.75	784.75	826.07
ENSG00000034533	2.58	2.53	4.2	4.17	3.64	3.2	3.36	3.26	2.78	2.9	4.37	4.33
ENSG00000034677	25.4	24.45	6.01	6.31	4.98	5.73	5.93	5.85	6.69	6.76	9.38	9.47
ENSG00000034693	14	13.68	17.62	15.83	13.94	16.55	17.46	16.7	17.55	17.57	6.27	6.67
ENSG00000034713	22.34	22.11	31.91	32.74	22.26	26.23	30.17	30.91	30.5	31.39	15.55	16.39
ENSG00000034971	0	0.01	0.01	0.01	0.02	0	0	0	0	0	0	0
ENSG00000035115	0.96	1.03	0.05	0.04	1.12	0.56	0.1	0.1	0.85	0.84	1.17	1.06
ENSG00000035141	24.64	23.31	12.08	10.81	18.91	27.2	34.38	34.02	35	36.47	16.01	15.83
ENSG00000035403	7.35	7.23	2.37	2.32	6.35	5.44	4.78	4.78	1.75	1.76	6.67	6.12
ENSG00000035499	17.47	17.56	17.5	17.37	6.47	8.15	8.45	8.8	7.92	7.98	54.55	57.2
ENSG00000035664	0.27	0.24	0.07	0.08	0.06	0.04	0.04	0.05	0.03	0.03	0.01	0.02
